activity_id,type,regarding_type,regarding_id,owner,activity_date,duration_minutes
ACT005356,Email,Case,CASE00154,E0001,2024-11-09,
ACT005357,Meeting,Case,CASE00154,E0001,2024-11-05,9.0
ACT005358,Email,Case,CASE00155,E0016,2025-07-31,
ACT005359,Email,Case,CASE00155,E0016,2025-07-29,
ACT005360,Email,Case,CASE00156,E0092,2025-05-12,
ACT005361,Meeting,Case,CASE00156,E0092,2025-05-12,5.0
ACT005362,Call,Case,CASE00157,E0064,2024-04-01,31.0
ACT005363,Call,Case,CASE00157,E0064,2024-03-31,40.0
ACT005364,Call,Case,CASE00157,E0064,2024-04-04,8.0
ACT005365,Meeting,Case,CASE00157,E0064,2024-03-31,18.0
ACT005366,Email,Case,CASE00157,E0064,2024-04-04,
ACT005367,Email,Case,CASE00158,E0092,2024-08-30,
ACT005368,Meeting,Case,CASE00159,E0080,2025-05-06,21.0
ACT005369,Meeting,Case,CASE00159,E0080,2025-05-03,7.0
ACT005370,Meeting,Case,CASE00159,E0080,2025-05-03,8.0
ACT005371,Call,Case,CASE00159,E0080,2025-05-05,25.0
ACT005372,Email,Case,CASE00160,E0029,2025-01-20,
ACT005373,Email,Case,CASE00160,E0029,2025-01-18,
ACT005374,Task,Case,CASE00160,E0029,2025-01-20,
ACT005375,Meeting,Case,CASE00160,E0029,2025-01-16,9.0
ACT005376,Call,Case,CASE00161,E0170,2025-03-23,35.0
ACT005377,Task,Case,CASE00161,E0170,2025-03-19,
ACT005378,Meeting,Case,CASE00162,E0029,2024-03-09,30.0
ACT005379,Email,Case,CASE00162,E0029,2024-03-09,
ACT005380,Email,Case,CASE00163,E0107,2024-08-17,
ACT005381,Meeting,Case,CASE00164,E0137,2025-03-27,9.0
ACT005382,Email,Case,CASE00164,E0137,2025-03-27,
ACT005383,Email,Case,CASE00164,E0137,2025-03-29,
ACT005384,Call,Case,CASE00164,E0137,2025-03-29,32.0
ACT005385,Call,Case,CASE00165,E0046,2024-04-08,17.0
ACT005386,Email,Case,CASE00165,E0046,2024-04-09,
ACT005387,Call,Case,CASE00166,E0107,2024-11-29,26.0
ACT005388,Email,Case,CASE00167,E0016,2024-09-01,
ACT005389,Email,Case,CASE00168,E0170,2025-10-24,
ACT005390,Call,Case,CASE00168,E0170,2025-10-24,15.0
ACT005391,Task,Case,CASE00168,E0170,2025-10-22,
ACT005392,Email,Case,CASE00168,E0170,2025-10-24,
ACT005393,Email,Case,CASE00169,E0092,2025-12-28,
ACT005394,Email,Case,CASE00169,E0092,2026-01-07,
ACT005395,Email,Case,CASE00169,E0092,2026-01-06,
ACT005396,Call,Case,CASE00169,E0092,2025-12-28,17.0
ACT005397,Meeting,Case,CASE00169,E0092,2025-12-30,9.0
ACT005398,Call,Case,CASE00170,E0107,2024-10-21,12.0
ACT005399,Meeting,Case,CASE00170,E0107,2024-10-18,44.0
ACT005400,Meeting,Case,CASE00170,E0107,2024-10-19,40.0
ACT005401,Meeting,Case,CASE00170,E0107,2024-10-17,24.0
ACT005402,Call,Case,CASE00171,E0069,2024-10-16,41.0
ACT005403,Call,Case,CASE00171,E0069,2024-10-08,40.0
ACT005404,Meeting,Case,CASE00171,E0069,2024-10-12,6.0
ACT005405,Email,Case,CASE00171,E0069,2024-10-09,
ACT005406,Email,Case,CASE00171,E0069,2024-10-14,
ACT005407,Email,Case,CASE00172,E0051,2025-01-20,
ACT005408,Email,Case,CASE00173,E0170,2024-06-06,
ACT005409,Call,Case,CASE00173,E0170,2024-06-05,17.0
ACT005410,Email,Case,CASE00174,E0051,2025-04-04,
ACT005411,Task,Case,CASE00174,E0051,2025-04-04,
ACT005412,Email,Case,CASE00174,E0051,2025-04-03,
ACT005413,Email,Case,CASE00174,E0051,2025-04-03,
ACT005414,Email,Case,CASE00175,E0137,2025-09-20,
ACT005415,Meeting,Case,CASE00175,E0137,2025-09-24,20.0
ACT005416,Call,Case,CASE00175,E0137,2025-09-18,33.0
ACT005417,Task,Case,CASE00176,E0137,2025-05-22,
ACT005418,Call,Case,CASE00176,E0137,2025-05-22,29.0
ACT005419,Call,Case,CASE00177,E0069,2025-05-29,36.0
ACT005420,Call,Case,CASE00177,E0069,2025-05-29,5.0
ACT005421,Call,Case,CASE00177,E0069,2025-05-31,15.0
ACT005422,Call,Case,CASE00178,E0107,2024-09-03,26.0
ACT005423,Call,Case,CASE00178,E0107,2024-09-04,8.0
ACT005424,Call,Case,CASE00179,E0016,2025-03-11,5.0
ACT005425,Call,Case,CASE00180,E0064,2025-03-17,5.0
ACT005426,Call,Case,CASE00180,E0064,2025-03-17,25.0
ACT005427,Email,Case,CASE00181,E0001,2025-06-07,
ACT005428,Email,Case,CASE00182,E0029,2024-07-26,
ACT005429,Call,Case,CASE00182,E0029,2024-07-26,41.0
ACT005430,Email,Case,CASE00182,E0029,2024-07-28,
ACT005431,Call,Case,CASE00182,E0029,2024-07-27,20.0
ACT005432,Email,Case,CASE00183,E0051,2024-01-25,
ACT005433,Meeting,Case,CASE00183,E0051,2024-01-27,19.0
ACT005434,Email,Case,CASE00184,E0029,2024-01-18,
ACT005435,Email,Case,CASE00185,E0064,2025-11-24,
ACT005436,Email,Case,CASE00185,E0064,2025-12-03,
ACT005437,Email,Case,CASE00185,E0064,2025-12-04,
ACT005438,Task,Case,CASE00185,E0064,2025-11-28,
ACT005439,Call,Case,CASE00186,E0051,2025-11-07,32.0
ACT005440,Call,Case,CASE00186,E0051,2025-11-07,5.0
ACT005441,Call,Case,CASE00186,E0051,2025-11-07,24.0
ACT005442,Email,Case,CASE00186,E0051,2025-11-06,
ACT005443,Email,Case,CASE00187,E0051,2025-01-17,
ACT005444,Call,Case,CASE00187,E0051,2025-01-16,28.0
ACT005445,Call,Case,CASE00187,E0051,2025-01-18,35.0
ACT005446,Email,Case,CASE00188,E0001,2025-07-26,
ACT005447,Call,Case,CASE00188,E0001,2025-07-22,17.0
ACT005448,Email,Case,CASE00188,E0001,2025-07-26,
ACT005449,Call,Case,CASE00188,E0001,2025-07-23,7.0
ACT005450,Task,Case,CASE00188,E0001,2025-07-24,
ACT005451,Call,Case,CASE00189,E0107,2024-09-13,19.0
ACT005452,Meeting,Case,CASE00189,E0107,2024-09-12,43.0
ACT005453,Email,Case,CASE00189,E0107,2024-09-13,
ACT005454,Call,Case,CASE00189,E0107,2024-09-11,17.0
ACT005455,Email,Case,CASE00190,E0103,2024-09-04,
ACT005456,Task,Case,CASE00190,E0103,2024-09-02,
ACT005457,Call,Case,CASE00191,E0069,2024-03-31,39.0
ACT005458,Task,Case,CASE00191,E0069,2024-03-31,
ACT005459,Email,Case,CASE00192,E0016,2024-01-20,
ACT005460,Email,Case,CASE00192,E0016,2024-01-12,
ACT005461,Call,Case,CASE00193,E0080,2024-05-10,43.0
ACT005462,Email,Case,CASE00194,E0103,2025-01-21,
ACT005463,Call,Case,CASE00194,E0103,2025-01-17,18.0
ACT005464,Email,Case,CASE00195,E0069,2025-04-25,
ACT005465,Email,Case,CASE00195,E0069,2025-04-21,
ACT005466,Call,Case,CASE00195,E0069,2025-04-26,7.0
ACT005467,Call,Case,CASE00195,E0069,2025-04-23,14.0
ACT005468,Task,Case,CASE00196,E0029,2024-12-02,
ACT005469,Call,Case,CASE00196,E0029,2024-11-21,12.0
ACT005470,Call,Case,CASE00197,E0051,2024-11-06,22.0
ACT005471,Call,Case,CASE00197,E0051,2024-11-07,26.0
ACT005472,Meeting,Case,CASE00197,E0051,2024-11-08,22.0
ACT005473,Meeting,Case,CASE00197,E0051,2024-11-05,31.0
ACT005474,Call,Case,CASE00197,E0051,2024-11-11,44.0
ACT005475,Call,Case,CASE00198,E0080,2025-02-26,32.0
ACT005476,Email,Case,CASE00198,E0080,2025-03-01,
ACT005477,Meeting,Case,CASE00198,E0080,2025-03-02,6.0
ACT005478,Call,Case,CASE00198,E0080,2025-02-28,31.0
ACT005479,Task,Case,CASE00198,E0080,2025-02-27,
ACT005480,Call,Case,CASE00199,E0064,2024-07-27,38.0
ACT005481,Call,Case,CASE00199,E0064,2024-07-27,11.0
ACT005482,Email,Case,CASE00199,E0064,2024-07-26,
ACT005483,Call,Case,CASE00199,E0064,2024-07-27,19.0
ACT005484,Task,Case,CASE00200,E0051,2024-09-23,
ACT005485,Meeting,Case,CASE00201,E0016,2024-11-23,43.0
ACT005486,Call,Case,CASE00201,E0016,2024-11-22,26.0
ACT005487,Email,Case,CASE00201,E0016,2024-11-22,
ACT005488,Call,Case,CASE00202,E0051,2025-06-25,13.0
ACT005489,Meeting,Case,CASE00203,E0029,2024-01-31,24.0
ACT005490,Email,Case,CASE00203,E0029,2024-02-01,
ACT005491,Call,Case,CASE00203,E0029,2024-01-31,36.0
ACT005492,Email,Case,CASE00203,E0029,2024-02-01,
ACT005493,Call,Case,CASE00204,E0046,2025-05-18,5.0
ACT005494,Call,Case,CASE00204,E0046,2025-05-11,19.0
ACT005495,Email,Case,CASE00205,E0051,2024-12-04,
ACT005496,Email,Case,CASE00206,E0051,2025-01-13,
ACT005497,Email,Case,CASE00206,E0051,2025-01-12,
ACT005498,Meeting,Case,CASE00207,E0170,2025-05-15,31.0
ACT005499,Task,Case,CASE00207,E0170,2025-05-14,
ACT005500,Email,Case,CASE00207,E0170,2025-05-11,
ACT005501,Call,Case,CASE00207,E0170,2025-05-20,25.0
ACT005502,Email,Case,CASE00208,E0016,2024-05-28,
ACT005503,Call,Case,CASE00208,E0016,2024-06-10,13.0
ACT005504,Email,Case,CASE00208,E0016,2024-06-12,
ACT005505,Call,Case,CASE00209,E0103,2024-11-23,11.0
ACT005506,Email,Case,CASE00209,E0103,2024-11-22,
ACT005507,Call,Case,CASE00209,E0103,2024-11-22,41.0
ACT005508,Email,Case,CASE00209,E0103,2024-11-22,
ACT005509,Email,Case,CASE00210,E0016,2024-02-03,
ACT005510,Call,Case,CASE00210,E0016,2024-02-03,17.0
ACT005511,Call,Case,CASE00210,E0016,2024-02-05,14.0
ACT005512,Call,Case,CASE00210,E0016,2024-02-04,12.0
ACT005513,Call,Case,CASE00211,E0080,2025-09-14,32.0
ACT005514,Call,Case,CASE00212,E0137,2024-09-28,29.0
ACT005515,Email,Case,CASE00212,E0137,2024-10-03,
ACT005516,Email,Case,CASE00212,E0137,2024-10-03,
ACT005517,Call,Case,CASE00212,E0137,2024-10-04,30.0
ACT005518,Meeting,Case,CASE00212,E0137,2024-10-01,14.0
ACT005519,Email,Case,CASE00213,E0069,2025-07-14,
ACT005520,Call,Case,CASE00214,E0137,2025-09-25,8.0
ACT005521,Task,Case,CASE00214,E0137,2025-09-25,
ACT005522,Call,Case,CASE00214,E0137,2025-09-26,36.0
ACT005523,Email,Case,CASE00214,E0137,2025-09-25,
ACT005524,Call,Case,CASE00214,E0137,2025-09-27,27.0
ACT005525,Meeting,Case,CASE00215,E0046,2025-02-24,31.0
ACT005526,Email,Case,CASE00215,E0046,2025-02-25,
ACT005527,Meeting,Case,CASE00215,E0046,2025-02-25,24.0
ACT005528,Task,Case,CASE00215,E0046,2025-02-28,
ACT005529,Call,Case,CASE00216,E0051,2024-10-20,33.0
ACT005530,Meeting,Case,CASE00216,E0051,2024-10-22,29.0
ACT005531,Meeting,Case,CASE00216,E0051,2024-10-21,32.0
ACT005532,Meeting,Case,CASE00217,E0137,2024-06-22,26.0
ACT005533,Email,Case,CASE00217,E0137,2024-06-20,
ACT005534,Call,Case,CASE00217,E0137,2024-06-23,32.0
ACT005535,Call,Case,CASE00218,E0051,2024-08-19,34.0
ACT005536,Call,Case,CASE00218,E0051,2024-08-30,8.0
ACT005537,Call,Case,CASE00218,E0051,2024-09-01,42.0
ACT005538,Email,Case,CASE00218,E0051,2024-08-23,
ACT005539,Meeting,Case,CASE00219,E0092,2024-03-27,25.0
ACT005540,Call,Case,CASE00219,E0092,2024-03-24,37.0
ACT005541,Task,Case,CASE00219,E0092,2024-03-29,
ACT005542,Meeting,Case,CASE00220,E0069,2024-11-10,36.0
ACT005543,Meeting,Case,CASE00221,E0170,2025-03-10,28.0
ACT005544,Email,Case,CASE00221,E0170,2025-03-10,
ACT005545,Call,Case,CASE00221,E0170,2025-03-10,13.0
ACT005546,Meeting,Case,CASE00221,E0170,2025-03-10,38.0
ACT005547,Meeting,Case,CASE00222,E0137,2025-03-11,31.0
ACT005548,Email,Case,CASE00222,E0137,2025-03-11,
ACT005549,Email,Case,CASE00223,E0103,2026-01-08,
ACT005550,Task,Case,CASE00223,E0103,2026-01-06,
ACT005551,Email,Case,CASE00223,E0103,2026-01-01,
ACT005552,Email,Case,CASE00224,E0051,2024-06-23,
ACT005553,Meeting,Case,CASE00224,E0051,2024-06-25,44.0
ACT005554,Call,Case,CASE00224,E0051,2024-06-25,21.0
ACT005555,Call,Case,CASE00224,E0051,2024-06-23,21.0
ACT005556,Meeting,Case,CASE00224,E0051,2024-06-26,9.0
ACT005557,Email,Case,CASE00225,E0170,2024-04-09,
ACT005558,Task,Case,CASE00225,E0170,2024-04-05,
ACT005559,Call,Case,CASE00225,E0170,2024-04-02,26.0
ACT005560,Email,Case,CASE00225,E0170,2024-04-02,
ACT005561,Call,Case,CASE00226,E0069,2025-07-04,31.0
ACT005562,Call,Case,CASE00226,E0069,2025-06-28,15.0
ACT005563,Email,Case,CASE00227,E0001,2024-11-29,
ACT005564,Meeting,Case,CASE00228,E0051,2024-01-13,29.0
ACT005565,Task,Case,CASE00228,E0051,2024-01-15,
ACT005566,Call,Case,CASE00228,E0051,2024-01-14,44.0
ACT005567,Call,Case,CASE00229,E0051,2025-12-24,10.0
ACT005568,Call,Case,CASE00229,E0051,2025-12-24,9.0
ACT005569,Email,Case,CASE00229,E0051,2025-12-24,
ACT005570,Call,Case,CASE00230,E0064,2025-10-03,13.0
ACT005571,Task,Case,CASE00230,E0064,2025-10-03,
ACT005572,Call,Case,CASE00230,E0064,2025-10-04,26.0
ACT005573,Call,Case,CASE00231,E0092,2025-05-29,28.0
ACT005574,Call,Case,CASE00231,E0092,2025-05-30,20.0
ACT005575,Call,Case,CASE00231,E0092,2025-05-30,13.0
ACT005576,Email,Case,CASE00232,E0051,2024-02-19,
ACT005577,Email,Case,CASE00232,E0051,2024-02-15,
ACT005578,Meeting,Case,CASE00232,E0051,2024-02-12,40.0
ACT005579,Email,Case,CASE00232,E0051,2024-02-13,
ACT005580,Email,Case,CASE00233,E0016,2024-03-21,
ACT005581,Email,Case,CASE00233,E0016,2024-03-23,
ACT005582,Call,Case,CASE00233,E0016,2024-03-21,36.0
ACT005583,Email,Case,CASE00234,E0137,2024-04-04,
ACT005584,Call,Case,CASE00234,E0137,2024-04-06,29.0
ACT005585,Email,Case,CASE00234,E0137,2024-04-10,
ACT005586,Task,Case,CASE00235,E0103,2025-07-22,
ACT005587,Call,Case,CASE00235,E0103,2025-07-21,39.0
ACT005588,Email,Case,CASE00236,E0107,2024-11-28,
ACT005589,Call,Case,CASE00236,E0107,2024-11-27,5.0
ACT005590,Meeting,Case,CASE00236,E0107,2024-11-27,24.0
ACT005591,Meeting,Case,CASE00236,E0107,2024-11-28,34.0
ACT005592,Call,Case,CASE00236,E0107,2024-11-26,29.0
ACT005593,Task,Case,CASE00237,E0046,2024-05-01,
ACT005594,Meeting,Case,CASE00238,E0016,2025-02-01,29.0
ACT005595,Call,Case,CASE00238,E0016,2025-01-29,15.0
ACT005596,Task,Case,CASE00238,E0016,2025-01-29,
ACT005597,Call,Case,CASE00238,E0016,2025-01-30,9.0
ACT005598,Task,Case,CASE00238,E0016,2025-01-31,
ACT005599,Email,Case,CASE00239,E0137,2025-06-08,
ACT005600,Meeting,Case,CASE00239,E0137,2025-06-11,14.0
ACT005601,Email,Case,CASE00239,E0137,2025-06-12,
ACT005602,Email,Case,CASE00239,E0137,2025-06-09,
ACT005603,Email,Case,CASE00240,E0051,2024-12-13,
ACT005604,Email,Case,CASE00240,E0051,2024-12-13,
ACT005605,Call,Case,CASE00240,E0051,2024-12-13,8.0
ACT005606,Email,Case,CASE00240,E0051,2024-12-11,
ACT005607,Call,Case,CASE00241,E0064,2025-02-23,39.0
ACT005608,Call,Case,CASE00241,E0064,2025-02-23,22.0
ACT005609,Email,Case,CASE00242,E0103,2024-12-19,
ACT005610,Task,Case,CASE00242,E0103,2024-12-14,
ACT005611,Meeting,Case,CASE00242,E0103,2024-12-17,32.0
ACT005612,Task,Case,CASE00243,E0069,2025-02-11,
ACT005613,Call,Case,CASE00243,E0069,2025-02-15,34.0
ACT005614,Call,Case,CASE00243,E0069,2025-02-16,11.0
ACT005615,Email,Case,CASE00243,E0069,2025-02-11,
ACT005616,Task,Case,CASE00244,E0029,2024-05-11,
ACT005617,Call,Case,CASE00245,E0069,2025-01-22,31.0
ACT005618,Meeting,Case,CASE00245,E0069,2025-01-22,10.0
ACT005619,Call,Case,CASE00245,E0069,2025-01-21,39.0
ACT005620,Call,Case,CASE00246,E0170,2024-06-12,24.0
ACT005621,Email,Case,CASE00246,E0170,2024-06-16,
ACT005622,Email,Case,CASE00247,E0016,2025-09-01,
ACT005623,Task,Case,CASE00248,E0103,2025-03-04,
ACT005624,Call,Case,CASE00248,E0103,2025-03-03,25.0
ACT005625,Email,Case,CASE00249,E0001,2024-03-18,
ACT005626,Meeting,Case,CASE00249,E0001,2024-03-13,16.0
ACT005627,Meeting,Case,CASE00249,E0001,2024-03-21,40.0
ACT005628,Meeting,Case,CASE00249,E0001,2024-03-11,43.0
ACT005629,Call,Case,CASE00250,E0107,2025-01-07,42.0
ACT005630,Email,Case,CASE00250,E0107,2025-01-06,
ACT005631,Call,Case,CASE00250,E0107,2025-01-05,38.0
ACT005632,Email,Case,CASE00250,E0107,2025-01-05,
ACT005633,Meeting,Case,CASE00251,E0069,2024-09-30,13.0
ACT005634,Email,Case,CASE00251,E0069,2024-09-26,
ACT005635,Call,Case,CASE00251,E0069,2024-09-21,31.0
ACT005636,Task,Case,CASE00251,E0069,2024-09-13,
ACT005637,Email,Case,CASE00251,E0069,2024-09-30,
ACT005638,Email,Case,CASE00252,E0137,2025-05-23,
ACT005639,Email,Case,CASE00252,E0137,2025-05-21,
ACT005640,Email,Case,CASE00252,E0137,2025-05-24,
ACT005641,Email,Case,CASE00253,E0103,2025-08-04,
ACT005642,Call,Case,CASE00253,E0103,2025-08-08,38.0
ACT005643,Call,Case,CASE00254,E0170,2024-08-25,37.0
ACT005644,Email,Case,CASE00254,E0170,2024-08-24,
ACT005645,Call,Case,CASE00254,E0170,2024-08-25,21.0
ACT005646,Meeting,Case,CASE00254,E0170,2024-08-24,24.0
ACT005647,Meeting,Case,CASE00255,E0064,2025-01-20,29.0
ACT005648,Task,Case,CASE00255,E0064,2025-01-25,
ACT005649,Call,Case,CASE00255,E0064,2025-01-20,15.0
ACT005650,Call,Case,CASE00255,E0064,2025-01-21,26.0
ACT005651,Meeting,Case,CASE00256,E0029,2024-05-20,6.0
ACT005652,Call,Case,CASE00256,E0029,2024-05-17,29.0
ACT005653,Email,Case,CASE00257,E0080,2025-12-25,
ACT005654,Call,Case,CASE00258,E0016,2025-06-08,20.0
ACT005655,Email,Case,CASE00258,E0016,2025-06-08,
ACT005656,Call,Case,CASE00258,E0016,2025-06-05,23.0
ACT005657,Task,Case,CASE00258,E0016,2025-06-08,
ACT005658,Task,Case,CASE00259,E0069,2024-12-21,
ACT005659,Email,Case,CASE00259,E0069,2024-12-23,
ACT005660,Meeting,Case,CASE00260,E0107,2024-04-25,21.0
ACT005661,Call,Case,CASE00260,E0107,2024-04-25,31.0
ACT005662,Email,Case,CASE00260,E0107,2024-04-23,
ACT005663,Meeting,Case,CASE00260,E0107,2024-04-23,43.0
ACT005664,Task,Case,CASE00260,E0107,2024-04-23,
ACT005665,Meeting,Case,CASE00261,E0046,2024-03-17,35.0
ACT005666,Meeting,Case,CASE00261,E0046,2024-03-16,12.0
ACT005667,Call,Case,CASE00261,E0046,2024-03-17,25.0
ACT005668,Task,Case,CASE00262,E0080,2025-07-03,
ACT005669,Email,Case,CASE00262,E0080,2025-07-03,
ACT005670,Call,Case,CASE00262,E0080,2025-07-09,36.0
ACT005671,Email,Case,CASE00262,E0080,2025-07-08,
ACT005672,Task,Case,CASE00263,E0029,2024-07-16,
ACT005673,Call,Case,CASE00263,E0029,2024-07-17,7.0
ACT005674,Email,Case,CASE00263,E0029,2024-07-13,
ACT005675,Meeting,Case,CASE00264,E0064,2025-04-15,6.0
ACT005676,Email,Case,CASE00264,E0064,2025-04-19,
ACT005677,Meeting,Case,CASE00264,E0064,2025-04-18,41.0
ACT005678,Call,Case,CASE00265,E0137,2024-08-24,34.0
ACT005679,Email,Case,CASE00265,E0137,2024-08-22,
ACT005680,Call,Case,CASE00265,E0137,2024-08-22,44.0
ACT005681,Call,Case,CASE00265,E0137,2024-08-21,24.0
ACT005682,Email,Case,CASE00265,E0137,2024-08-23,
ACT005683,Email,Case,CASE00266,E0046,2025-07-20,
ACT005684,Call,Case,CASE00266,E0046,2025-07-18,44.0
ACT005685,Email,Case,CASE00266,E0046,2025-07-20,
ACT005686,Call,Case,CASE00266,E0046,2025-07-18,12.0
ACT005687,Email,Case,CASE00267,E0064,2025-04-05,
ACT005688,Email,Case,CASE00267,E0064,2025-03-31,
ACT005689,Call,Case,CASE00267,E0064,2025-03-30,25.0
ACT005690,Email,Case,CASE00268,E0051,2025-07-22,
ACT005691,Email,Case,CASE00268,E0051,2025-07-25,
ACT005692,Task,Case,CASE00268,E0051,2025-07-20,
ACT005693,Meeting,Case,CASE00269,E0069,2024-02-26,27.0
ACT005694,Call,Case,CASE00269,E0069,2024-02-27,24.0
ACT005695,Email,Case,CASE00270,E0092,2024-10-24,
ACT005696,Call,Case,CASE00270,E0092,2024-10-24,25.0
ACT005697,Call,Case,CASE00270,E0092,2024-10-23,17.0
ACT005698,Email,Case,CASE00270,E0092,2024-10-26,
ACT005699,Task,Case,CASE00270,E0092,2024-10-25,
ACT005700,Email,Case,CASE00271,E0029,2024-08-08,
ACT005701,Call,Case,CASE00272,E0046,2024-07-10,17.0
ACT005702,Meeting,Case,CASE00272,E0046,2024-07-16,10.0
ACT005703,Email,Case,CASE00272,E0046,2024-07-21,
ACT005704,Call,Case,CASE00272,E0046,2024-07-08,40.0
ACT005705,Call,Case,CASE00273,E0046,2024-10-16,29.0
ACT005706,Meeting,Case,CASE00273,E0046,2024-10-17,10.0
ACT005707,Meeting,Case,CASE00273,E0046,2024-10-16,9.0
ACT005708,Call,Case,CASE00274,E0029,2024-10-30,13.0
ACT005709,Meeting,Case,CASE00275,E0029,2025-09-08,31.0
ACT005710,Email,Case,CASE00275,E0029,2025-09-07,
ACT005711,Task,Case,CASE00275,E0029,2025-09-04,
ACT005712,Call,Case,CASE00275,E0029,2025-09-05,5.0
ACT005713,Meeting,Case,CASE00275,E0029,2025-09-05,14.0
ACT005714,Call,Case,CASE00276,E0107,2024-04-10,14.0
ACT005715,Call,Case,CASE00276,E0107,2024-04-11,13.0
ACT005716,Email,Case,CASE00277,E0029,2025-12-14,
ACT005717,Email,Case,CASE00277,E0029,2025-12-14,
ACT005718,Email,Case,CASE00278,E0046,2024-03-14,
ACT005719,Email,Case,CASE00278,E0046,2024-03-11,
ACT005720,Call,Case,CASE00279,E0170,2025-07-09,30.0
ACT005721,Meeting,Case,CASE00280,E0170,2025-02-22,29.0
ACT005722,Call,Case,CASE00280,E0170,2025-02-25,22.0
ACT005723,Email,Case,CASE00281,E0103,2024-11-17,
ACT005724,Call,Case,CASE00281,E0103,2024-11-16,42.0
ACT005725,Call,Case,CASE00282,E0001,2024-05-02,40.0
ACT005726,Meeting,Case,CASE00282,E0001,2024-05-07,37.0
ACT005727,Email,Case,CASE00282,E0001,2024-05-02,
ACT005728,Meeting,Case,CASE00282,E0001,2024-05-03,24.0
ACT005729,Email,Case,CASE00282,E0001,2024-04-27,
ACT005730,Email,Case,CASE00283,E0092,2025-09-05,
ACT005731,Call,Case,CASE00283,E0092,2025-08-31,41.0
ACT005732,Call,Case,CASE00283,E0092,2025-09-03,5.0
ACT005733,Meeting,Case,CASE00283,E0092,2025-09-02,14.0
ACT005734,Email,Case,CASE00284,E0051,2024-05-09,
ACT005735,Task,Case,CASE00284,E0051,2024-05-08,
ACT005736,Call,Case,CASE00284,E0051,2024-05-09,17.0
ACT005737,Task,Case,CASE00285,E0107,2024-05-28,
ACT005738,Task,Case,CASE00286,E0064,2024-06-08,
ACT005739,Call,Case,CASE00286,E0064,2024-06-08,20.0
ACT005740,Email,Case,CASE00286,E0064,2024-06-07,
ACT005741,Call,Case,CASE00287,E0001,2024-05-22,28.0
ACT005742,Email,Case,CASE00287,E0001,2024-05-22,
ACT005743,Task,Case,CASE00287,E0001,2024-05-18,
ACT005744,Call,Case,CASE00287,E0001,2024-05-21,43.0
ACT005745,Call,Case,CASE00287,E0001,2024-05-19,34.0
ACT005746,Email,Case,CASE00288,E0069,2024-09-23,
ACT005747,Meeting,Case,CASE00288,E0069,2024-09-26,43.0
ACT005748,Task,Case,CASE00288,E0069,2024-09-28,
ACT005749,Email,Case,CASE00288,E0069,2024-09-30,
ACT005750,Email,Case,CASE00289,E0069,2024-09-02,
ACT005751,Email,Case,CASE00289,E0069,2024-09-06,
ACT005752,Task,Case,CASE00289,E0069,2024-08-26,
ACT005753,Email,Case,CASE00290,E0001,2025-12-17,
ACT005754,Meeting,Case,CASE00290,E0001,2025-12-15,39.0
ACT005755,Email,Case,CASE00290,E0001,2025-12-17,
ACT005756,Call,Case,CASE00291,E0001,2024-04-12,6.0
ACT005757,Task,Case,CASE00291,E0001,2024-04-12,
ACT005758,Email,Case,CASE00291,E0001,2024-04-12,
ACT005759,Call,Case,CASE00291,E0001,2024-04-11,22.0
ACT005760,Meeting,Case,CASE00292,E0107,2025-05-11,19.0
ACT005761,Email,Case,CASE00293,E0029,2025-02-02,
ACT005762,Email,Case,CASE00293,E0029,2025-02-02,
ACT005763,Meeting,Case,CASE00294,E0064,2024-06-25,8.0
ACT005764,Call,Case,CASE00294,E0064,2024-06-24,10.0
ACT005765,Meeting,Case,CASE00295,E0064,2024-07-29,32.0
ACT005766,Call,Case,CASE00295,E0064,2024-08-05,27.0
ACT005767,Call,Case,CASE00295,E0064,2024-07-29,42.0
ACT005768,Call,Case,CASE00296,E0137,2024-01-12,42.0
ACT005769,Call,Case,CASE00296,E0137,2024-01-18,36.0
ACT005770,Meeting,Case,CASE00296,E0137,2024-01-13,35.0
ACT005771,Call,Case,CASE00297,E0107,2024-12-09,20.0
ACT005772,Meeting,Case,CASE00297,E0107,2024-12-10,34.0
ACT005773,Meeting,Case,CASE00297,E0107,2024-12-07,36.0
ACT005774,Call,Case,CASE00297,E0107,2024-12-10,35.0
ACT005775,Email,Case,CASE00297,E0107,2024-12-10,
ACT005776,Email,Case,CASE00298,E0170,2025-07-01,
ACT005777,Meeting,Case,CASE00299,E0051,2025-11-05,27.0
ACT005778,Task,Case,CASE00299,E0051,2025-11-07,
ACT005779,Call,Case,CASE00299,E0051,2025-11-04,20.0
ACT005780,Email,Case,CASE00299,E0051,2025-11-04,
ACT005781,Email,Case,CASE00300,E0103,2024-03-01,
ACT005782,Email,Case,CASE00300,E0103,2024-03-03,
ACT005783,Call,Case,CASE00300,E0103,2024-03-01,15.0
ACT005784,Email,Case,CASE00301,E0107,2025-07-13,
ACT005785,Call,Case,CASE00301,E0107,2025-07-15,18.0
ACT005786,Call,Case,CASE00302,E0103,2025-12-07,23.0
ACT005787,Task,Case,CASE00302,E0103,2025-12-07,
ACT005788,Email,Case,CASE00302,E0103,2025-12-07,
ACT005789,Meeting,Case,CASE00302,E0103,2025-12-05,15.0
ACT005790,Call,Case,CASE00303,E0046,2024-10-25,29.0
ACT005791,Call,Case,CASE00303,E0046,2024-10-26,11.0
